5.769796674025458, 1.140092256265377e-06
14.167851974661462, 1.140092256265377e-06
34.78944595735212, 1.140092256265377e-06
85.42618543616199, 1.4251153203317211e-05
209.76571938281492, 2.7932260278501734e-05
515.0839500035012, 8.778710373243402e-05
1264.7990164066102, 0.00016987374618354116
3105.7394661438293, 0.00017671429972113343
7626.205829102625, 0.00025652075765970986
18726.302055223798, 0.0006395917557648765
45982.81196729028, 0.0022784743741463558
112911.72118145697, 0.0042274620862320185
277257.0061445585, 0.0047462040628327646
680810.1643646543, 0.005069296920989992
1671743.0745846077, 0.008770719865059784
4104998.799525401, 0.015555944940910772
10079907.25386561, 0.02870401783550622
24751415.33738805, 0.05523917995444191
60777599.01698955, 0.09144158802473151
149240618.84615356, 0.07763857251328778
105009108.935, 0.09410592255125284
42764507.18, 0.07025264029819839
17415661.295, 0.042668522736859865
