935.5733005522716, 0.0016665236386799853
1585.2743219613153, 0.001816814607191868
2686.1547613494567, 0.002644052931438238
4551.53237642389, 0.003794271274711192
7712.305810417067, 0.003609306669570416
13068.051810745468, 0.005797550416200488
22143.050642216815, 0.007962695483944293
37520.10619827872, 0.010284849588195161
63575.62884520314, 0.012872456388084298
107725.19037401985, 0.01811984722746618
182534.04412836465, 0.0255033496345719
309293.27811047673, 0.031126805627881927
524079.3975783018, 0.03958088972995832
888021.9338873932, 0.04376690435996206
1504701.3080633103, 0.07579794055498426
2549628.4946206557, 0.07759274261093875
4320196.59034423, 0.08700276721744381
7320320.830505448, 0.08314242405421422
12403856.153514167, 0.10309826235529031
21017609.888888888, 0.0
